0.16,0.19087,-3.1873,-0.11104,0.020532,-0.025393,0.089649,-0.10217,-0.33217,0.3878,-0.0021964,-2.0416e-05,-0.00097543,0.0050897,0.00046422
0.168,0.19151,-3.1874,-0.11104,0.020532,-0.025393,0.085497,-0.097334,-0.32173,0.37557,-0.0015494,-2.4552e-05,-0.00097436,0.0050897,0.0010987
0.17,0.19151,-3.1874,-0.11104,0.020532,-0.025393,0.085497,-0.097334,-0.31916,0.37257,-0.0015494,-2.4552e-05,-0.00097436,0.0050897,0.0014346
0.18,0.19222,-3.1875,-0.11104,0.020532,-0.025393,0.081543,-0.092717,-0.30666,0.35794,-0.00084137,-2.9355e-05,-0.00096689,0.0050897,0.0028613
0.19,0.19222,-3.1875,-0.11104,0.020532,-0.025393,0.081543,-0.092717,-0.29464,0.34391,-0.00084137,-2.9355e-05,-0.00096689,0.0050897,0.0048396
0.192,0.19297,-3.1876,-0.11101,0.020532,-0.025393,0.077773,-0.088316,-0.29231,0.34115,-8.1181e-05,-3.5521e-05,-0.00094254,0.0050897,0.0051737
0.2,0.19297,-3.1876,-0.11101,0.057007,-0.056111,0.077773,-0.088316,-0.2831,0.3304,-8.1181e-05,-3.5521e-05,-0.00094254,0.0050897,0.0062917
0.204,0.19377,-3.1877,-0.11096,0.057007,-0.056111,0.07418,-0.084122,-0.27854,0.32525,0.00072461,-4.3439e-05,-0.00089357,0.0050897,0.0067644
0.21,0.19377,-3.1877,-0.11096,0.057007,-0.056111,0.07418,-0.084122,-0.27194,0.31754,0.00072461,-4.3439e-05,-0.00089357,0.0050897,0.0073089
0.216,0.19461,-3.1878,-0.11089,0.057007,-0.056111,0.070755,-0.080125,-0.2655,0.30999,0.0015644,-5.2735e-05,-0.00082141,0.0050897,0.00777
0.22,0.19461,-3.1878,-0.11089,0.057007,-0.056111,0.070755,-0.080125,-0.26128,0.30507,0.0015644,-5.2735e-05,-0.00082141,0.0050897,0.0079637
0.228,0.19546,-3.1879,-0.1108,0.057007,-0.056111,0.067492,-0.076315,-0.25306,0.29546,0.0024238,-6.2622e-05,-0.00073387,0.0050897,0.0082924
0.23,0.19546,-3.1879,-0.1108,0.057007,-0.056111,0.067492,-0.076315,-0.25104,0.2931,0.0024238,-6.2622e-05,-0.00073387,0.0050897,0.0083179
0.24,0.19632,-3.188,-0.11071,0.057007,-0.056111,0.064381,-0.072683,-0.24098,0.282,-0.0017963,-7.3267e-05,-0.0016163,0.01018,0.0084261
0.25,0.19632,-3.188,-0.11071,0.057007,-0.056111,0.064381,-0.072683,-0.23153,0.27094,-0.0017963,-7.3267e-05,-0.0016163,0.01018,0.0093244
0.252,0.19718,-3.1881,-0.11061,0.057007,-0.056111,0.061416,-0.069221,-0.2297,0.26877,-0.00092702,-8.3658e-05,-0.0015159,0.01018,0.009476
0.26,0.19718,-3.1881,-0.11061,0.057007,-0.056111,0.061416,-0.069221,-0.22246,0.26031,-0.00092702,-8.3658e-05,-0.0015159,0.01018,0.010683
0.264,0.19805,-3.1882,-0.1105,0.057007,-0.056111,0.058593,-0.065917,-0.21894,0.25616,-5.4673e-05,-9.3891e-05,-0.0014082,0.01018,0.011193
0.27,0.19805,-3.1882,-0.1105,0.057007,-0.056111,0.058593,-0.065917,-0.21375,0.25008,-5.4673e-05,-9.3891e-05,-0.0014082,0.01018,0.012379
0.276,0.19893,-3.1883,-0.11037,0.057007,-0.056111,0.055901,-0.062768,-0.20869,0.24414,0.00082912,-0.0001045,-0.0012836,0.01018,0.013382
0.28,0.19893,-3.1883,-0.11037,0.057007,-0.056111,0.055901,-0.062768,-0.20538,0.24026,0.00082912,-0.0001045,-0.0012836,0.01018,0.014312
0.288,0.19982,-3.1884,-0.11022,0.057007,-0.056111,0.053336,-0.059766,-0.19892,0.23269,0.0017303,-0.00011577,-0.0011354,0.01018,0.015889
0.29,0.19982,-3.1884,-0.11022,0.057007,-0.056111,0.053336,-0.059766,-0.19733,0.23083,0.0017303,-0.00011577,-0.0011354,0.01018,0.016405
0.3,0.20074,-3.1885,-0.11005,0.066562,-0.095171,0.050891,-0.056906,-0.18933,0.22222,-0.0024362,-0.00012794,-0.0019373,0.015271,0.018597
0.31,0.20074,-3.1885,-0.11005,0.066562,-0.095171,0.050891,-0.056906,-0.18191,0.2135,-0.0024362,-0.00012794,-0.0019373,0.015271,0.02026
0.312,0.20168,-3.1886,-0.10984,0.066562,-0.095171,0.04856,-0.05418,-0.18047,0.21179,-0.001488,-0.00014171,-0.0017295,0.015271,0.020541
0.32,0.20168,-3.1886,-0.10984,0.066562,-0.095171,0.04856,-0.05418,-0.17478,0.20512,-0.001488,-0.00014171,-0.0017295,0.015271,0.021665
0.324,0.20265,-3.1888,-0.1096,0.066562,-0.095171,0.046342,-0.051576,-0.17202,0.20186,-0.0005062,-0.00015598,-0.0014941,0.015271,0.022141
0.33,0.20265,-3.1888,-0.1096,0.066562,-0.095171,0.046342,-0.051576,-0.16794,0.19707,-0.0005062,-0.00015598,-0.0014941,0.015271,0.023202
0.336,0.20367,-3.1889,-0.10935,0.066562,-0.095171,0.044227,-0.049095,-0.16396,0.19239,0.00051873,-0.00017034,-0.0012374,0.015271,0.0241
0.34,0.20367,-3.1889,-0.10935,0.066562,-0.095171,0.044227,-0.049095,-0.16136,0.18934,0.00051873,-0.00017034,-0.0012374,0.015271,0.024916
0.348,0.20473,-3.189,-0.10907,0.066562,-0.095171,0.042212,-0.046729,-0.15628,0.18337,0.0015889,-0.00018471,-0.00095934,0.015271,0.0263
0.35,0.20473,-3.189,-0.10907,0.066562,-0.095171,0.042212,-0.046729,-0.15504,0.18191,0.0015889,-0.00018471,-0.00095934,0.015271,0.026749
0.36,0.20584,-3.1892,-0.10877,0.066562,-0.095171,0.040291,-0.044475,-0.14881,0.17499,-0.0023883,-0.00019924,-0.001634,0.020362,0.028654
0.37,0.20584,-3.1892,-0.10877,0.066562,-0.095171,0.040291,-0.044475,-0.14298,0.16813,-0.0023883,-0.00019924,-0.001634,0.020362,0.0301
0.372,0.20699,-3.1893,-0.10844,0.066562,-0.095171,0.03846,-0.042327,-0.14184,0.16679,-0.0012323,-0.00021472,-0.0013035,0.020362,0.030345
0.38,0.20699,-3.1893,-0.10844,0.066562,-0.095171,0.03846,-0.042327,-0.13738,0.16154,-0.0012323,-0.00021472,-0.0013035,0.020362,0.031198
0.384,0.20818,-3.1894,-0.10808,0.066562,-0.095171,0.036716,-0.040277,-0.1352,0.15897,-2.9859e-05,-0.00022996,-0.00094898,0.020362,0.031559
0.39,0.20818,-3.1894,-0.10808,0.066562,-0.095171,0.036716,-0.040277,-0.13199,0.1552,-2.9859e-05,-0.00022996,-0.00094898,0.020362,0.032166
0.396,0.20943,-3.1896,-0.10771,0.066562,-0.095171,0.035054,-0.038322,-0.12887,0.15152,0.0012264,-0.00024462,-0.00057716,0.020362,0.032679
0.4,0.20943,-3.1896,-0.10771,0.081332,-0.13806,0.035054,-0.038322,-0.12682,0.14912,0.0012264,-0.00024462,-0.00057716,0.020362,0.032933
0.408,0.21073,-3.1897,-0.10732,0.081332,-0.13806,0.03347,-0.03646,-0.12275,0.14457,0.00254,-0.00025851,-0.00019136,0.020362,0.033363
0.41,0.21073,-3.1897,-0.10732,0.081332,-0.13806,0.03347,-0.03646,-0.12177,0.14342,0.00254,-0.00025851,-0.00019136,0.020362,0.033256
0.42,0.21209,-3.1899,-0.10693,0.081332,-0.13806,0.03196,-0.034684,-0.11688,0.13797,-0.0011876,-0.00027276,-0.00077214,0.025454,0.032803
0.43,0.21209,-3.1899,-0.10693,0.081332,-0.13806,0.03196,-0.034684,-0.1123,0.13256,-0.0011876,-0.00027276,-0.00077214,0.025454,0.032463
0.432,0.21348,-3.1901,-0.10653,0.081332,-0.13806,0.030522,-0.032991,-0.11141,0.1315,0.00021021,-0.00028574,-0.00037533,0.025454,0.032405
0.44,0.21348,-3.1901,-0.10653,0.081332,-0.13806,0.030522,-0.032991,-0.1079,0.12736,0.00021021,-0.00028574,-0.00037533,0.025454,0.032207
0.444,0.2149,-3.1902,-0.10614,0.081332,-0.13806,0.029153,-0.031374,-0.1062,0.12533,0.0016389,-0.00029726,1.5782e-05,0.025454,0.032123
0.45,0.2149,-3.1902,-0.10614,0.081332,-0.13806,0.029153,-0.031374,-0.10368,0.12236,0.0016389,-0.00029726,1.5782e-05,0.025454,0.032226
0.456,0.21636,-3.1904,-0.10575,0.081332,-0.13806,0.027847,-0.029833,-0.10113,0.11959,-0.0019832,-0.00030795,-0.00057383,0.030547,0.032313
0.46,0.21636,-3.1904,-0.10575,0.081332,-0.13806,0.027847,-0.029833,-0.099522,0.1177,-0.0019832,-0.00030795,-0.00057383,0.030547,0.032365
0.468,0.21787,-3.1906,-0.10537,0.081332,-0.13806,0.026603,-0.028365,-0.096396,0.11398,-0.00046347,-0.00031829,-0.00018715,0.030547,0.032453
0.47,0.21787,-3.1906,-0.10537,0.081332,-0.13806,0.026603,-0.028365,-0.095628,0.11307,-0.00046347,-0.00031829,-0.00018715,0.030547,0.032472
0.48,0.21943,-3.1907,-0.10498,0.081332,-0.13806,0.025418,-0.026964,-0.091887,0.10863,0.0011091,-0.00032742,0.00020149,0.030547,0.032555
0.49,0.21943,-3.1907,-0.10498,0.081332,-0.13806,0.025418,-0.026964,-0.088284,0.10437,0.0011091,-0.00032742,0.00020149,0.030547,0.032933
0.492,0.22105,-3.1909,-0.10459,0.081332,-0.13806,0.024289,-0.025628,-0.087507,0.10365,-0.0023545,-0.00033549,-0.00038453,0.03564,0.032996
0.5,0.22105,-3.1909,-0.10459,0.11718,-0.16313,0.024289,-0.025628,-0.084751,0.10038,-0.0023545,-0.00033549,-0.00038453,0.03564,0.033221
0.504,0.22273,-3.1911,-0.10419,0.11718,-0.16313,0.023212,-0.024355,-0.083363,0.098825,-0.00066759,-0.00034379,8.9266e-06,0.03564,0.033315
0.51,0.22273,-3.1911,-0.10419,0.11718,-0.16313,0.023212,-0.024355,-0.081386,0.096482,-0.00066759,-0.00034379,8.9266e-06,0.03564,0.033505
0.516,0.22446,-3.1913,-0.1038,0.11718,-0.16313,0.022187,-0.023141,-0.079466,0.094184,0.0010744,-0.00035088,0.0004069,0.03564,0.033666
0.52,0.22446,-3.1913,-0.1038,0.11718,-0.16313,0.022187,-0.023141,-0.078205,0.092689,0.0010744,-0.00035088,0.0004069,0.03564,0.033804
0.528,0.22625,-3.1915,-0.10339,0.11718,-0.16313,0.02121,-0.021983,-0.075698,0.089839,-0.0022204,-0.00035704,-0.00016661,0.040734,0.034038
0.53,0.22625,-3.1915,-0.10339,0.11718,-0.16313,0.02121,-0.021983,-0.075094,0.089124,-0.0022204,-0.00035704,-0.00016661,0.040734,0.03409
0.54,0.22809,-3.1917,-0.10299,0.11718,-0.16313,0.020279,-0.02088,-0.07216,0.08562,-0.00036624,-0.00036339,0.00023974,0.040734,0.034308
0.55,0.22809,-3.1917,-0.10299,0.11718,-0.16313,0.020279,-0.02088,-0.069331,0.082263,-0.00036624,-0.00036339,0.00023974,0.040734,0.034706
0.552,0.22999,-3.1919,-0.10258,0.11718,-0.16313,0.019392,-0.019827,-0.068789,0.081596,0.0015382,-0.00036845,0.00064991,0.040734,0.034774
0.56,0.22999,-3.1919,-0.10258,0.11718,-0.16313,0.019392,-0.019827,-0.066623,0.079027,0.0015382,-0.00036845,0.00064991,0.040734,0.034874
0.564,0.23194,-3.1921,-0.10216,0.11718,-0.16313,0.018547,-0.018824,-0.065523,0.077834,-0.0015995,-0.00037312,8.9626e-05,0.045829,0.034916
0.57,0.23194,-3.1921,-0.10216,0.11718,-0.16313,0.018547,-0.018824,-0.063969,0.075988,-0.0015995,-0.00037312,8.9626e-05,0.045829,0.034973
0.576,0.23393,-3.1923,-0.10174,0.11718,-0.16313,0.017741,-0.017868,-0.062463,0.074176,0.00040667,-0.00037746,0.00050781,0.045829,0.035021
0.58,0.23393,-3.1923,-0.10174,0.11718,-0.16313,0.017741,-0.017868,-0.061471,0.072999,0.00040667,-0.00037746,0.00050781,0.045829,0.035197
0.588,0.23597,-3.1925,-0.10133,0.11718,-0.16313,0.016973,-0.016956,-0.059547,0.070688,0.0024567,-0.00038041,0.00092747,0.045829,0.035495
0.59,0.23597,-3.1925,-0.10133,0.11718,-0.16313,0.016973,-0.016956,-0.059073,0.070124,0.0024567,-0.00038041,0.00092747,0.045829,0.035472
0.6,0.23806,-3.1927,-0.1009,0.15163,-0.2127,0.016241,-0.016087,-0.056639,0.067542,-0.000542,-0.00038394,0.0003764,0.050924,0.035375
0.61,0.23806,-3.1927,-0.1009,0.15163,-0.2127,0.016241,-0.016087,-0.054418,0.064893,-0.000542,-0.00038394,0.0003764,0.050924,0.035303
0.612,0.24019,-3.1929,-0.10048,0.15163,-0.2127,0.015544,-0.015259,-0.053998,0.064363,0.0015978,-0.00038616,0.00080158,0.050924,0.035291
0.62,0.24019,-3.1929,-0.10048,0.15163,-0.2127,0.015544,-0.015259,-0.052297,0.062336,0.0015978,-0.00038616,0.00080158,0.050924,0.035611
0.624,0.24235,-3.1932,-0.10005,0.15163,-0.2127,0.01488,-0.014467,-0.051441,0.061379,-0.0013184,-0.00038815,0.00025295,0.05602,0.035746
0.63,0.24235,-3.1932,-0.10005,0.15163,-0.2127,0.01488,-0.014467,-0.050221,0.059924,-0.0013184,-0.00038815,0.00025295,0.05602,0.035925
0.636,0.24456,-3.1934,-0.099626,0.15163,-0.2127,0.014247,-0.013713,-0.049043,0.05849,0.00090287,-0.00038966,0.00067933,0.05602,0.036076
0.64,0.24456,-3.1934,-0.099626,0.15163,-0.2127,0.014247,-0.013713,-0.048264,0.057562,0.00090287,-0.00038966,0.00067933,0.05602,0.03639
0.648,0.24682,-3.1936,-0.099195,0.15163,-0.2127,0.013645,-0.012994,-0.046726,0.055769,-0.0019214,-0.00039038,0.00013838,0.061116,0.036923
0.65,0.24682,-3.1936,-0.099195,0.15163,-0.2127,0.013645,-0.012994,-0.046354,0.055325,-0.0019214,-0.00039038,0.00013838,0.061116,0.037039
0.66,0.24913,-3.1938,-0.098757,0.15163,-0.2127,0.01307,-0.012309,-0.044548,0.053145,0.0004009,-0.0003913,0.00057666,0.061116,0.037533
0.67,0.24913,-3.1938,-0.098757,0.15163,-0.2127,0.01307,-0.012309,-0.042801,0.051062,0.0004009,-0.0003913,0.00057666,0.061116,0.038492
0.672,0.2515,-3.1941,-0.09831,0.15163,-0.2127,0.012522,-0.011655,-0.042449,0.050663,-0.0023185,-0.00039101,5.2216e-05,0.066213,0.038654
0.68,0.2515,-3.1941,-0.09831,0.15163,-0.2127,0.012522,-0.011655,-0.041112,0.049068,-0.0023185,-0.00039101,5.2216e-05,0.066213,0.03922
0.684,0.25392,-3.1943,-0.097853,0.15163,-0.2127,0.012,-0.011033,-0.040471,0.048281,0.00011304,-0.00039137,0.00050971,0.066213,0.03946
0.69,0.25392,-3.1943,-0.097853,0.15163,-0.2127,0.012,-0.011033,-0.039511,0.047136,0.00011304,-0.00039137,0.00050971,0.066213,0.040171
0.696,0.25639,-3.1946,-0.097384,0.15163,-0.2127,0.011503,-0.010439,-0.038569,0.046017,-0.0024964,-0.00039026,7.8969e-06,0.07131,0.040772
0.7,0.25639,-3.1946,-0.097384,0.17009,-0.25385,0.011503,-0.010439,-0.037957,0.045286,-0.0024964,-0.00039026,7.8969e-06,0.07131,0.041122
0.708,0.25893,-3.1948,-0.096902,0.17009,-0.25385,0.011029,-0.0098733,-0.036735,0.043928,4.7263e-05,-0.00039,0.00048973,0.07131,0.041715
0.71,0.25893,-3.1948,-0.096902,0.17009,-0.25385,0.011029,-0.0098733,-0.036442,0.043578,4.7263e-05,-0.00039,0.00048973,0.07131,0.04199
0.72,0.26151,-3.1951,-0.096407,0.17009,-0.25385,0.010577,-0.0093341,-0.035016,0.041857,-0.0024507,-0.00038821,1.4822e-05,0.076408,0.043158
0.73,0.26151,-3.1951,-0.096407,0.17009,-0.25385,0.010577,-0.0093341,-0.033643,0.040215,-0.0024507,-0.00038821,1.4822e-05,0.076408,0.046396
0.732,0.26416,-3.1953,-0.095897,0.17009,-0.25385,0.010147,-0.0088195,-0.033388,0.039885,0.00020563,-0.00038721,0.00052454,0.076408,0.046943
0.74,0.26416,-3.1953,-0.095897,0.17009,-0.25385,0.010147,-0.0088195,-0.032337,0.038629,0.00020563,-0.00038721,0.00052454,0.076408,0.047861
0.744,0.26688,-3.1956,-0.095355,0.17009,-0.25385,0.0097364,-0.008329,-0.031833,0.037992,-0.0021627,-0.0003849,9.6888e-05,0.081507,0.04825
0.75,0.26688,-3.1956,-0.095355,0.17009,-0.25385,0.0097364,-0.008329,-0.031078,0.037091,-0.0021627,-0.0003849,9.6888e-05,0.081507,0.049673
0.756,0.26967,-3.1958,-0.094783,0.17009,-0.25385,0.0093452,-0.0078617,-0.030359,0.036195,0.00063887,-0.00038304,0.00066848,0.081507,0.050879
0.76,0.26967,-3.1958,-0.094783,0.17009,-0.25385,0.0093452,-0.0078617,-0.029878,0.035621,0.00063887,-0.00038304,0.00066848,0.081507,0.050993
0.768,0.27252,-3.1961,-0.094188,0.17009,-0.25385,0.0089722,-0.0074166,-0.028955,0.034463,-0.0015949,-0.00038011,0.00029523,0.086606,0.051188
0.77,0.27252,-3.1961,-0.094188,0.17009,-0.25385,0.0089722,-0.0074166,-0.028724,0.034188,-0.0015949,-0.00038011,0.00029523,0.086606,0.051521
0.78,0.27543,-3.1964,-0.093575,0.17009,-0.25385,0.0086165,-0.0069925,-0.027621,0.032825,0.0013292,-0.00037694,0.00090773,0.086606,0.052935
0.79,0.27543,-3.1964,-0.093575,0.17009,-0.25385,0.0086165,-0.0069925,-0.026538,0.031538,0.0013292,-0.00037694,0.00090773,0.086606,0.052562
0.792,0.2784,-3.1967,-0.09295,0.17009,-0.25385,0.0082773,-0.0065887,-0.026373,0.03122,-0.00079396,-0.00037324,0.00056479,0.091706,0.052499
0.8,0.2784,-3.1967,-0.09295,0.20806,-0.28209,0.0082773,-0.0065887,-0.025542,0.030236,-0.00079396,-0.00037324,0.00056479,0.091706,0.053283
0.804,0.28141,-3.1969,-0.092317,0.20806,-0.28209,0.0079536,-0.0062041,-0.025138,0.029745,0.0022331,-0.00036845,0.0011973,0.091706,0.053614
0.81,0.28141,-3.1969,-0.092317,0.20806,-0.28209,0.0079536,-0.0062041,-0.024542,0.029039,0.0022331,-0.00036845,0.0011973,0.091706,0.053102
0.816,0.28447,-3.1972,-0.09168,0.20806,-0.28209,0.0076446,-0.0058384,-0.023996,0.028291,0.00020415,-0.00036397,0.00086668,0.096807,0.05267
0.82,0.28447,-3.1972,-0.09168,0.20806,-0.28209,0.0076446,-0.0058384,-0.023615,0.027842,0.00020415,-0.00036397,0.00086668,0.096807,0.05293
0.828,0.28757,-3.1975,-0.091043,0.20806,-0.28209,0.0073501,-0.0054898,-0.022887,0.026921,-0.0017838,-0.00035818,0.00053709,0.10191,0.053372
0.83,0.28757,-3.1975,-0.091043,0.20806,-0.28209,0.0073501,-0.0054898,-0.022705,0.026706,-0.0017838,-0.00035818,0.00053709,0.10191,0.053727
0.84,0.29072,-3.1978,-0.090407,0.20806,-0.28209,0.007069,-0.0051584,-0.021843,0.025632,0.0013735,-0.00035229,0.0011736,0.10191,0.055237
0.85,0.29072,-3.1978,-0.090407,0.20806,-0.28209,0.007069,-0.0051584,-0.020986,0.024627,0.0013735,-0.00035229,0.0011736,0.10191,0.05488
0.852,0.29393,-3.1981,-0.089754,0.20806,-0.28209,0.0068008,-0.0048429,-0.020861,0.024359,-0.00050141,-0.00034592,0.00086061,0.10701,0.05482
0.86,0.29393,-3.1981,-0.089754,0.20806,-0.28209,0.0068008,-0.0048429,-0.020204,0.023592,-0.00050141,-0.00034592,0.00086061,0.10701,0.055527
0.864,0.2972,-3.1984,-0.089094,0.20806,-0.28209,0.0065449,-0.0045426,-0.019934,0.023133,-0.0023222,-0.00033839,0.00055623,0.11211,0.055825
0.87,0.2972,-3.1984,-0.089094,0.20806,-0.28209,0.0065449,-0.0045426,-0.019462,0.022585,-0.0023222,-0.00033839,0.00055623,0.11211,0.056902
0.876,0.30051,-3.1986,-0.08843,0.20806,-0.28209,0.0063004,-0.0042572,-0.019029,0.022022,0.0010066,-0.00033127,0.0012204,0.11211,0.057814
0.88,0.30051,-3.1986,-0.08843,0.20806,-0.28209,0.0063004,-0.0042572,-0.018727,0.021672,0.0010066,-0.00033127,0.0012204,0.11211,0.057664
0.888,0.3039,-3.1989,-0.087747,0.20806,-0.28209,0.0060669,-0.0039862,-0.018209,0.020873,-0.00069568,-0.00032328,0.00093901,0.11721,0.057409
0.89,0.3039,-3.1989,-0.087747,0.20806,-0.28209,0.0060669,-0.0039862,-0.018064,0.020706,-0.00069568,-0.00032328,0.00093901,0.11721,0.057582
0.9,0.30734,-3.1992,-0.087056,0.2324,-0.33622,0.0058439,-0.0037282,-0.01742,0.019805,-0.002343,-0.00031426,0.00066695,0.12232,0.058314
0.91,0.30734,-3.1992,-0.087056,0.2324,-0.33622,0.0058439,-0.0037282,-0.016737,0.019028,-0.002343,-0.00031426,0.00066695,0.12232,0.05986
0.912,0.31083,-3.1995,-0.086362,0.2324,-0.33622,0.0056306,-0.0034836,-0.016637,0.018844,0.0011604,-0.00030563,0.0013616,0.12232,0.060121
0.92,0.31083,-3.1995,-0.086362,0.2324,-0.33622,0.0056306,-0.0034836,-0.016113,0.01825,0.0011604,-0.00030563,0.0013616,0.12232,0.059686
0.924,0.31439,-3.1998,-0.08565,0.2324,-0.33622,0.0054265,-0.0032516,-0.015941,0.017827,-0.00037261,-0.00029623,0.0011102,0.12742,0.059502
0.93,0.31439,-3.1998,-0.08565,0.2324,-0.33622,0.0054265,-0.0032516,-0.015563,0.017404,-0.00037261,-0.00029623,0.0011102,0.12742,0.059854
0.936,0.318,-3.2001,-0.084933,0.2324,-0.33622,0.0052315,-0.0030308,-0.01528,0.016852,-0.0018543,-0.00028592,0.00086581,0.13253,0.060151
0.94,0.318,-3.2001,-0.084933,0.2324,-0.33622,0.0052315,-0.0030308,-0.015038,0.016584,-0.0018543,-0.00028592,0.00086581,0.13253,0.060718
0.948,0.32166,-3.2004,-0.084215,0.2324,-0.33622,0.0050448,-0.0028219,-0.0146,0.016027,0.0018129,-0.00027551,0.0015839,0.13253,0.06168
0.95,0.32166,-3.2004,-0.084215,0.2324,-0.33622,0.0050448,-0.0028219,-0.014483,0.015899,0.0018129,-0.00027551,0.0015839,0.13253,0.061512
0.96,0.32537,-3.2008,-0.083483,0.2324,-0.33622,0.0048657,-0.0026245,-0.013999,0.015142,0.00043647,-0.00026492,0.0013542,0.13763,0.060798
0.97,0.32537,-3.2008,-0.083483,0.2324,-0.33622,0.0048657,-0.0026245,-0.01345,0.014548,0.00043647,-0.00026492,0.0013542,0.13763,0.061125
0.972,0.32914,-3.2011,-0.082749,0.2324,-0.33622,0.0046947,-0.0024367,-0.013457,0.014267,-0.00089353,-0.00025356,0.0011282,0.14274,0.061181
0.98,0.32914,-3.2011,-0.082749,0.2324,-0.33622,0.0046947,-0.0024367,-0.013033,0.013818,-0.00089353,-0.00025356,0.0011282,0.14274,0.062075
0.984,0.33294,-3.2014,-0.082017,0.2324,-0.33622,0.0045307,-0.0022593,-0.012916,0.013457,-0.0021854,-0.00024154,0.00090032,0.14784,0.062452
